payment_date,client_id,invoice_number,billing_entity,ar_account,currency,exchange_rate,amount,account,Location,transtype,comment,Card Reference,reasoncode,sepaprovider,invoice #,payment #,Memo
16/10/2025,24972,24972-POA,Ndevor Systems Ltd : Phorest US,11010 Accounts Receivable : Trade Debtors,USD,1.0,882.0,10043 Bank : CIBC operating a/c US$ # 2605090,United States,CARDSUCCESS,CARD PAYMENT,2.0,,ch_3SIu97KUOwSvugXx1bx1jg0R,CPMT: 24972-POA,CPMT: 24972-POA-16/10/2025,
16/10/2025,42354,42354-POA,Ndevor Systems Ltd : Phorest US,11010 Accounts Receivable : Trade Debtors,USD,1.0,349.0,10043 Bank : CIBC operating a/c US$ # 2605090,United States,CARDSUCCESS,CARD PAYMENT,2.0,,ch_3SIt8KKUOwSvugXx1UwQgTxQ,CPMT: 42354-POA,CPMT: 42354-POA-16/10/2025,
16/10/2025,79179,79179-POA,Ndevor Systems Ltd : Phorest US,11010 Accounts Receivable : Trade Debtors,USD,1.0,519.0,10043 Bank : CIBC operating a/c US$ # 2605090,United States,CARDSUCCESS,CARD PAYMENT,2.0,,ch_3SItCnKUOwSvugXx0SgEj0nN,CPMT: 79179-POA,CPMT: 79179-POA-16/10/2025,
16/10/2025,39612,39612-POA,Ndevor Systems Ltd : Phorest US,11010 Accounts Receivable : Trade Debtors,USD,1.0,519.0,10043 Bank : CIBC operating a/c US$ # 2605090,United States,CARDSUCCESS,CARD PAYMENT,2.0,,ch_3SIt7lKUOwSvugXx1ar1M2FT,CPMT: 39612-POA,CPMT: 39612-POA-16/10/2025,
21/09/2025,59886,59886-POA,Ndevor Systems Ltd : Phorest US,11010 Accounts Receivable : Trade Debtors,USD,1.0,1054.0,10043 Bank : CIBC operating a/c US$ # 2605090,United States,CARDSUCCESS,CARD PAYMENT : Outstanding Balance Payment,,2.0,nan,CPMT: 59886-POA,CPMT: 59886-POA-21/09/2025,
21/09/2025,77281,77281-POA,Ndevor Systems Ltd : Phorest US,11010 Accounts Receivable : Trade Debtors,USD,1.0,1038.0,10043 Bank : CIBC operating a/c US$ # 2605090,United States,CARDSUCCESS,CARD PAYMENT : Outstanding Balance Payment,,2.0,nan,CPMT: 77281-POA,CPMT: 77281-POA-21/09/2025,
21/09/2025,74813,74813-POA,Ndevor Systems Ltd : Phorest US,11010 Accounts Receivable : Trade Debtors,USD,1.0,275.76,10043 Bank : CIBC operating a/c US$ # 2605090,United States,CARDSUCCESS,CARD PAYMENT : Outstanding Balance Payment,,2.0,nan,CPMT: 74813-POA,CPMT: 74813-POA-21/09/2025,
21/09/2025,42182,42182-POA,Ndevor Systems Ltd : Phorest US,11010 Accounts Receivable : Trade Debtors,USD,1.0,286.77,10043 Bank : CIBC operating a/c US$ # 2605090,United States,CARDSUCCESS,CARD PAYMENT : Outstanding Balance Payment,,2.0,nan,CPMT: 42182-POA,CPMT: 42182-POA-21/09/2025,
21/09/2025,86085,86085-POA,Ndevor Systems Ltd : Phorest US,11010 Accounts Receivable : Trade Debtors,USD,1.0,765.55,10043 Bank : CIBC operating a/c US$ # 2605090,United States,CARDSUCCESS,CARD PAYMENT : Outstanding Balance Payment,,2.0,nan,CPMT: 86085-POA,CPMT: 86085-POA-21/09/2025,
21/09/2025,12571,12571-POA,Ndevor Systems Ltd : Phorest US,11010 Accounts Receivable : Trade Debtors,USD,1.0,483.36,10043 Bank : CIBC operating a/c US$ # 2605090,United States,CARDSUCCESS,CARD PAYMENT : Outstanding Balance Payment,,2.0,nan,CPMT: 12571-POA,CPMT: 12571-POA-21/09/2025,
21/09/2025,72620,72620-POA,Ndevor Systems Ltd : Phorest US,11010 Accounts Receivable : Trade Debtors,USD,1.0,698.0,10043 Bank : CIBC operating a/c US$ # 2605090,United States,CARDSUCCESS,CARD PAYMENT : Outstanding Balance Payment,,2.0,nan,CPMT: 72620-POA,CPMT: 72620-POA-21/09/2025,
22/09/2025,56501,56501-POA,Ndevor Systems Ltd : Phorest US,11010 Accounts Receivable : Trade Debtors,USD,1.0,1055.34,10043 Bank : CIBC operating a/c US$ # 2605090,United States,CARDSUCCESS,CARD PAYMENT : Outstanding Balance Payment,,2.0,nan,CPMT: 56501-POA,CPMT: 56501-POA-22/09/2025,
22/09/2025,46311,46311-POA,Ndevor Systems Ltd : Phorest US,11010 Accounts Receivable : Trade Debtors,USD,1.0,718.86,10043 Bank : CIBC operating a/c US$ # 2605090,United States,CARDSUCCESS,CARD PAYMENT : Outstanding Balance Payment,,2.0,nan,CPMT: 46311-POA,CPMT: 46311-POA-22/09/2025,
22/09/2025,39257,39257-POA,Ndevor Systems Ltd : Phorest US,11010 Accounts Receivable : Trade Debtors,USD,1.0,696.68,10043 Bank : CIBC operating a/c US$ # 2605090,United States,CARDSUCCESS,CARD PAYMENT,,2.0,nan,CPMT: 39257-POA,CPMT: 39257-POA-22/09/2025,
